epoch,train_mse,train_rmse,train_rrmse,train_mae,train_cc,val_mse,val_rmse,val_rrmse,val_mae,val_cc,lr,grad_norm
126,0.16239657129647644,0.40298457947727534,0.5109865771470476,0.30547733518829395,0.9152100586603709,0.1585787153700116,0.39821943118086495,0.5051349988158356,0.30046264859791416,0.9176135744451851,4.0112466706375645e-05,0.16155952215194702
127,0.16216141138517504,0.40269270093357173,0.5106201574530611,0.3052248622700859,0.91533854554674,0.1576740802399326,0.397081956578151,0.5036921304194062,0.29940285516589843,0.918046772080983,3.7082600937358755e-05,0.14578360319137573
128,0.1619426546109044,0.40242099176223944,0.5102747369492685,0.30500076720742114,0.9154579168485738,0.1588654734128392,0.3985793188473772,0.5055915105823721,0.3007612694817918,0.9175052177138878,3.416565132743662e-05,0.13473166525363922
129,0.16181497855425186,0.4022623255467157,0.5100724600905977,0.30489227814607045,0.915527538024428,0.15849269432531887,0.3981114094387636,0.5049979749583944,0.3004571976289059,0.9177396845910901,3.136449655370681e-05,0.14992289245128632
130,0.16159512823751251,0.4019889653180949,0.5097256387526605,0.3047198040341535,0.9156476011287511,0.15798027311888568,0.39746732333474366,0.5041809620054437,0.29980659106216195,0.9179565568921421,2.8681901017743324e-05,0.15018948912620544
131,0.16149540199624404,0.4018649051562528,0.5095705276501413,0.304596440017759,0.9157020088870834,0.15778458081864855,0.39722107297907616,0.503868597355759,0.29960705816175637,0.9180576218239072,2.612051211746659e-05,0.13996513187885284
132,0.16151071250897775,0.4018839540327254,0.5095923872820229,0.30461341900146055,0.9156935986282871,0.15806499738336965,0.39757388921226916,0.5043161391218843,0.30004586796535954,0.9178960811226712,2.3682857634480904e-05,0.12338265031576157
133,0.1612967511540965,0.40161766788090447,0.5092548700718919,0.30439364198542684,0.9158103738711949,0.15768730930850902,0.39709861408535413,0.5037132602016883,0.299503494741856,0.9180707476904363,2.1371343239459332e-05,0.14553667604923248
134,0.16106439103517056,0.40132828337306425,0.5088884646544892,0.30416595285449927,0.9159370985230105,0.15819628990378498,0.3977389720706094,0.504525544095431,0.3000684983247111,0.9178757596916134,1.918825011803729e-05,0.14505188167095184
135,0.16106089272456237,0.40132392493416386,0.5088831937088719,0.3041669734023196,0.9159389393585801,0.15776030463532106,0.3971905142816493,0.5038298341353336,0.2995370991542825,0.9180822775864855,1.7135732719557633e-05,0.14441175758838654
136,0.16097811723321637,0.4012207836506184,0.5087545904313061,0.30409107209017094,0.9159840939178595,0.1574544755157377,0.396805337055511,0.5033412429656553,0.29921360890199683,0.9182820501702497,1.5215816630889194e-05,0.14377737045288086
137,0.1610724002084622,0.40133826158050545,0.5089009403668889,0.304163973505904,0.9159327749789177,0.157083511868876,0.3963376235848371,0.50274795588583,0.29889502505536675,0.9183843127379229,1.3430396577417202e-05,0.1383303999900818
138,0.16078532507239013,0.4009804547261501,0.5084483604409905,0.3038753474630961,0.9160892785883403,0.15764945002158096,0.3970509413432752,0.5036527880885063,0.2994954613997303,0.9181577549544747,1.1781234553178044e-05,0.1473865956068039
139,0.1606894312031921,0.40086086264836596,0.5082960254893233,0.30383666466075127,0.916141687785249,0.1573233593243852,0.3966400878937796,0.5031316270389087,0.29910670719170823,0.9183045227361557,1.0269958081983926e-05,0.13745293021202087
140,0.1607245220605461,0.4009046296322183,0.5083517504222623,0.3038341093889709,0.9161225666207627,0.15724377476379472,0.39653975180780393,0.5030043523137145,0.29904348517643203,0.9183380322462321,8.898058611253326e-06,0.12276934832334518
141,0.16059799794590673,0.4007468002940345,0.50815048409135,0.30371934810560075,0.9161913592512119,0.15731404916707886,0.39662835144134473,0.5031167395361336,0.2991388930544658,0.918359332082581,7.666890040132367e-06,0.1351405680179596
142,0.160592711553341,0.40074020456318205,0.5081422052950824,0.3036918118309148,0.916194348534241,0.15702991489037949,0.3962700025113931,0.502662179632389,0.2988076439791908,0.9184556636783953,6.577667383360003e-06,0.14884307980537415
143,0.16049341985594784,0.4006163000377641,0.507986320340063,0.30360811933473386,0.9162485274215567,0.15729197739823333,0.3966005262203182,0.5030814436869365,0.2990730253287417,0.9183574861386515,5.631465572195004e-06,0.13221195340156555
144,0.16038174806724617,0.40047690079110204,0.5078081229613416,0.30351261218796954,0.9163094270762356,0.1573009824004119,0.3966118787938807,0.503095844245483,0.299114259996261,0.9183530803603448,4.829218393588632e-06,0.1330692023038864
145,0.1603889624290503,0.4004859079031999,0.5078217503833627,0.3035067089944504,0.91630548765851,0.1572377979916757,0.396532215578603,0.5029947927271389,0.299022253229609,0.9183881558540344,4.171717568649761e-06,0.13370293378829956
146,0.1603352533072348,0.4004188473426729,0.5077341671001371,0.3034570863295887,0.9163347552014961,0.15725047277255386,0.3965481972882412,0.5030150652709854,0.29907727133945916,0.9183763753508004,3.659611971311536e-06,0.12394221127033234
147,0.16033519297570412,0.4004187720071377,0.5077356703853484,0.3034523899579691,0.9163347028897862,0.15726349126171751,0.39656461171127905,0.5030358867048798,0.29906313575533966,0.9183955454109093,3.293406987971279e-06,0.12832453846931458
148,0.16040071732196023,0.40050058342274636,0.5078375276907213,0.30350521730978774,0.9162989613053195,0.15732213500345943,0.3966385445256921,0.5031296693010987,0.29911294609087724,0.9183709572807772,3.0734640187350556e-06,0.13104742765426636
149,0.16018588066254102,0.40023228338371336,0.507499499266273,0.30331555701342716,0.9164162198556254,0.15749949587959822,0.39686206152717374,0.5034131970534838,0.299332968273483,0.9182836545332703,3.0000001207595007e-06,0.14585630595684052
150,0.16831451627654198,0.4102615218083972,0.5202161670634453,0.31146187274997744,0.9119765185829118,0.1643782043216074,0.4054358202251096,0.5142888732526245,0.30676806108591426,0.9149764111086912,0.00029998172692722946,0.2421877533197403
151,0.1689359892508797,0.4110182346938876,0.5211788395471096,0.3120064415965368,0.9116360460193718,0.16171348208964592,0.40213614869798253,0.5101032925339605,0.3040073916619918,0.9156685542221942,0.0002999268182403093,0.2259402573108673
152,0.16872094611760435,0.4107565533471187,0.5208428113166981,0.3117906664700196,0.9117538573692691,0.16188942648146346,0.4023548514451683,0.5103807134815348,0.3040441173311821,0.9157813479029444,0.0002998352874569465,0.21232017874717712
153,0.1683359577467567,0.41028765244247445,0.5202495306595467,0.3114415965735224,0.9119647942387684,0.16276814829591077,0.4034453473469619,0.5117639901449255,0.3046755872463797,0.9155412123560412,0.00029970715716099225,0.21092812716960907
154,0.1682697661574906,0.4102069796547721,0.520147113841568,0.3113651264540191,0.9120009613874406,0.16154154034173784,0.40192230635004306,0.5098320369253306,0.3035058801386292,0.9157382730385247,0.0002995424589666798,0.21047797799110413
155,0.16781042083925704,0.40964670246354606,0.519435275232726,0.3109295657036087,0.912252378724818,0.1602759202063202,0.4003447516907399,0.5078309339942256,0.3023666382868611,0.9165478850732608,0.0002993412335108242,0.21426893770694733
156,0.16746857856066757,0.4092292493953329,0.5189070327971332,0.31061132541057845,0.9124398594394348,0.1603951994595255,0.4004936946563897,0.5080198657712462,0.3021754182389746,0.9165145962139293,0.0002991035304427957,0.18703240156173706
157,0.1671726498202886,0.40886752111202057,0.5184488723182527,0.3103493851094252,0.9126017115926927,0.16013080818604486,0.400163476826715,0.5076009897196506,0.30192017774680013,0.9167371752400282,0.0002988294084122694,0.14441192150115967
158,0.16688156455028347,0.4085114007592487,0.5179952453594558,0.31003504620436984,0.9127611698798869,0.1593129258361497,0.399140233296707,0.5063030216175262,0.30121712511658477,0.9171963975623103,0.0002985189350547547,0.1772254854440689
159,0.16632974077020898,0.407835433441246,0.5171382964637946,0.3094826258805046,0.9130633263257985,0.1586940612545127,0.3983642318965305,0.5053186762147996,0.30034089135770825,0.9173268929296374,0.0002981721869749068,0.17857487499713898
160,0.1660938611844691,0.4075461460797649,0.5167720586283493,0.30931210980794854,0.9131924830575372,0.158815129615193,0.3985161597917869,0.5055113943274313,0.3006316978263201,0.9173747675686094,0.0002977892497276258,0.16315734386444092
161,0.16566575619849988,0.4070205844899001,0.5161060066922244,0.30885787149448907,0.9134264829482689,0.15945188518552397,0.39931426869763115,0.5065237827485917,0.3013640916470134,0.9173398487134964,0.0002973702177969476,0.19013375043869019
162,0.1654312118447944,0.406732358984129,0.515740869837819,0.30863644521257844,0.9135551508469633,0.15660603565766135,0.3957348047084832,0.5019832897531649,0.29830176458959434,0.9184561319657221,0.0002969151945727309,0.15680032968521118
163,0.1650879827826565,0.40631020511753885,0.515207139443513,0.308306711322995,0.9137426238687419,0.15850156654284936,0.39812255216559805,0.5050121093297123,0.3006789992806972,0.9175697786481974,0.0002964242923251477,0.18325205147266388
164,0.16477140933466508,0.40592044705171615,0.51471053811808,0.3080022404680509,0.9139158713956791,0.1563980774293413,0.3954719679437992,0.501649885508114,0.2981939174663803,0.9187244028383029,0.0002958976321769819,0.16089290380477905
165,0.16444988787862855,0.4055242136773445,0.5142092494858179,0.30770231980414386,0.9140914442209079,0.15843691401609852,0.39804134711873657,0.5049091020225888,0.3007514620059622,0.9177984932966246,0.0002953353440737447,0.15677370131015778
166,0.16407955534497948,0.40506734667827704,0.5136305650534992,0.30731805711410776,0.9142940106389587,0.1578796454186776,0.39734071704102714,0.5040203639406107,0.30015265349983805,0.9180294564956273,0.00029473756675161167,0.2491127848625183
167,0.16368839368511073,0.40458422322813176,0.5130182614245782,0.3070232082392652,0.9145075876699266,0.1568485336427632,0.3960410757014519,0.5023717896242329,0.2987115967039209,0.9185158954044547,0.00029410444770319245,0.15766963362693787
168,0.16345079333087445,0.4042904813755506,0.5126445344808892,0.3067156035878692,0.9146377903362147,0.1560723227814332,0.39505989771354066,0.5011271809915201,0.2979016525180433,0.9188960881828032,0.0002934361431411386,0.14767765998840332
169,0.16294319263930804,0.40366222592572126,0.5118499011927967,0.30628353506517964,0.9149144332580582,0.1557738173849164,0.3946819192526007,0.5006477213407112,0.29791448865421327,0.9190457261990933,0.00029273281795960074,0.19365721940994263
170,0.16254333272786747,0.4031666314662803,0.511218360224174,0.30587186322897786,0.9151332451833374,0.1553688646546126,0.3941685739053947,0.4999965509531084,0.29727720495725535,0.9191722121064684,0.00029199464569354346,0.1452314257621765
171,0.16222332668549289,0.4027695702079452,0.5107170170532871,0.3055760911325129,0.91530804492544,0.15561087427103137,0.3944754419111935,0.500385808125432,0.29738956417682005,0.9192429936234874,0.00029122180847592773,0.1511567384004593
172,0.16200966249304957,0.4025042390994778,0.5103806160689462,0.305381379552922,0.915424402963844,0.1549831029633455,0.3936789338577129,0.49937545035996933,0.29668089001429593,0.9196757217290977,0.0002904144969927729,0.1727922111749649
173,0.16164508127202118,0.40205109286261265,0.5098061064084444,0.30494802432739687,0.9156238004680782,0.15545055810735234,0.3942721878440735,0.5001279835821908,0.29732886429535227,0.9193577655305362,0.0002895729104361073,0.17609944939613342
174,0.16116681186164297,0.401455865396986,0.5090510683916475,0.3045865265564068,0.9158847081086633,0.1555598188750345,0.3944107235801716,0.500303713954469,0.2972367270675684,0.9193711197486467,0.0002886972564548209,0.18218398094177246
175,0.1609754244460986,0.40121742789427606,0.5087465221718767,0.3043345007495488,0.9159888665266209,0.1537131140150763,0.3920626404225176,0.4973252079093376,0.2953816522138038,0.9202739838983117,0.00028778775110343093,0.19180928170681
176,0.16053242388447994,0.4006649771123999,0.5080475097832013,0.30390141642292595,0.9162307791621392,0.1542756417623347,0.3927793805208398,0.4982343812955876,0.2963105256625019,0.9200830298750612,0.00028684461878877355,0.2440520077943802
177,0.16032224696545608,0.4004026060922382,0.5077117416860307,0.3036682919834636,0.9163452193533066,0.15438049051697517,0.39291282814000256,0.49840365747266374,0.2962523706336676,0.9201076769636382,0.00028586809221463507,0.21593879163265228
178,0.15992279107824675,0.39990347720199526,0.5070821807310106,0.30335584581280856,0.9165630021119523,0.15238802787134997,0.39036909184943164,0.49517696854813026,0.29437359746366043,0.9211244128719772,0.0002848584123243355,0.19492292404174805
179,0.15972919982113185,0.39966135642707795,0.5067744121777435,0.3031030031774714,0.9166689488679612,0.15150241992938737,0.38923311771917274,0.49373600347708496,0.2934139097152129,0.921389727797385,0.00028381582824127974,0.16633599996566772
180,0.15930101746007017,0.3991253154838342,0.5060956743567068,0.30274756312064244,0.916902036775479,0.15131570698659444,0.38899319658137266,0.4934316673393451,0.29280192842123803,0.9217870443531619,0.00028274059720748964,0.22013890743255615
181,0.15913679415362483,0.3989195334320254,0.5058339379992105,0.30257819284982646,0.9169914663745402,0.15055283216164228,0.38801138148467024,0.4921862505442895,0.2920927310372879,0.9218919612768526,0.0002816329845201338,0.2130635529756546
182,0.1586605383702512,0.3983221540038304,0.5050773667397673,0.30210254935306213,0.9172509811811904,0.1513285131752222,0.38900965691769424,0.4934525470135078,0.29301147567647134,0.9220023173649619,0.00028049326346606926,0.1666623204946518
183,0.1584026190106768,0.39799826508500863,0.5046628699481556,0.30183651913268267,0.9173917726382099,0.15111443377255404,0.3887344000375501,0.49310338805003545,0.29264081752896204,0.9215930459534908,0.0002793217152544121,0.22030426561832428
184,0.15801078006529531,0.39750569815449854,0.5040414380747182,0.30147810462044505,0.9176051281622166,0.15268452101678026,0.3907486673256612,0.4956584539873696,0.2946981758099776,0.9211705679557379,0.0002781186289471533,0.17956066131591797
185,0.15783990644138493,0.3972907077209143,0.5037702061882285,0.3012860145357668,0.9176980786441832,0.15148721354852362,0.38921358345839324,0.4937112245787613,0.29344752806873664,0.9220060178645516,0.000276884301387837,0.18234474956989288
186,0.15754101829978712,0.39691437149565034,0.5032898766682823,0.30101600622182023,0.9178608174622865,0.1509821639123795,0.3885642339593024,0.49288753509308847,0.2926889817823552,0.9221839988579502,0.0002756190371283188,0.15333037078380585
187,0.15715020565992754,0.39642175225374243,0.5026675638318776,0.3006317959440841,0.9180736415306953,0.1493667751588324,0.38647998028207414,0.4902436925370972,0.291094404591311,0.923033244201236,0.0002743231483536223,0.19733527302742004
188,0.15688386528880666,0.396085679227117,0.5022415722348041,0.30033995507617356,0.918218422698349,0.14860567765166197,0.3854940695414937,0.4889930804830876,0.29024646523583564,0.9230553461692944,0.0002729969548049117,0.1533622294664383
189,0.15649757695901992,0.39559774640285794,0.5016220334631314,0.29997731399015837,0.9184289121905114,0.15002546171013834,0.3873312041523873,0.49132345644376446,0.2919885693549938,0.9226051600713759,0.0002716407837006009,0.21280863881111145
190,0.15633597803590232,0.39539344713323504,0.5013656248374728,0.29981060285929384,0.9185167894207973,0.1495041279258377,0.3866576365802668,0.4904690467186123,0.29130511928435115,0.9229198541122574,0.00027025496965561713,0.2500149607658386
191,0.1560301348203566,0.3950064997191269,0.5008723218401325,0.2994957100671736,0.9186831717717996,0.14893015100946927,0.38591469395381833,0.48952663584323536,0.291052796267964,0.9233003003163135,0.00026883985459883966,0.1536034494638443
192,0.15569147400663202,0.39457758933653597,0.5003283360869039,0.29917611922011905,0.9188673385922913,0.15039149012253228,0.3878034168525753,0.49192245072448787,0.29222382795206153,0.9227299341553044,0.0002673957876887338,0.1621650606393814
193,0.1553624277702498,0.39416040867932156,0.49979956940803927,0.29884367324268407,0.9190463117924318,0.14821888139329217,0.38499205367551703,0.48835628136177484,0.29013658908058476,0.9236129573978809,0.0002659231252272017,0.15605193376541138
194,0.15514373153792418,0.3938828906387331,0.49944745311699545,0.29860417095320213,0.9191653215169968,0.14736386142338986,0.3838800091478975,0.4869456706101184,0.28876698212898116,0.9240398086104458,0.0002644222305716697,0.1310146152973175
195,0.1548994294294803,0.39357264822327315,0.499054332268476,0.29839755145208824,0.9192980232513763,0.14755727392395274,0.3841318444544174,0.487265119680907,0.2891216992342263,0.9239464483241837,0.00026289347404543576,0.17924951016902924
196,0.1545148016514307,0.3930837081989416,0.4984345669065542,0.2980174713018464,0.9195072649042758,0.14564219383400842,0.3816309655072665,0.4840927946131384,0.28690359958606687,0.9245290611949624,0.00026133723284629747,0.18031355738639832
197,0.15431933430177716,0.39283499627932483,0.4981208463503759,0.297809387622963,0.9196132833268388,0.1479484296150531,0.38464064997742126,0.4879105313738973,0.2896273794898787,0.9236850102089532,0.0002597538909534841,0.1657470315694809
198,0.15402559493220053,0.3924609470153693,0.4976417380504837,0.2975054882916315,0.9197730095064814,0.14983830179167318,0.3870895268431751,0.4910168926305906,0.29192311280558114,0.9233707786131168,0.00025814383903291575,0.21536710858345032
199,0.15375066185142935,0.39211052249516254,0.4971992610751498,0.29724539925412435,0.9199223096733474,0.1467124330203599,0.38303059018877317,0.48586819620451477,0.2881075961132425,0.9243854769160047,0.000256507474340812,0.16617491841316223
200,0.15359610439647606,0.39191338889667454,0.49694743747151254,0.2970528097223103,0.9200063540684392,0.1466743359602739,0.3829808558665484,0.48580510900978996,0.28841342058579345,0.9241223144659011,0.00025484520062567527,0.16327984631061554
201,0.15326927340229607,0.3914961984519084,0.49642218645539754,0.29677752299241444,0.9201837900165929,0.14748883673353458,0.3840427537833966,0.4871521095852742,0.2892937263498408,0.9243362640163053,0.0002531574280286716,0.1998322755098343
202,0.15298087220634207,0.39112769296783634,0.4959517987554543,0.2964477204694981,0.9203405803407683,0.14583135249274362,0.3818787143750534,0.4844070601015528,0.28730365675379066,0.9251508674048512,0.00025144457298243453,0.1857883334159851
203,0.15276025957756692,0.3908455699858538,0.49559395774988363,0.2962589729888142,0.9204602954371053,0.1455066060787546,0.3814532816463303,0.48386740546872264,0.28675367410078395,0.9249793827942439,0.0002497070581083168,0.18163642287254333
204,0.15236439986276382,0.3903388269987548,0.49495368401668177,0.295907066592203,0.9206753142245813,0.1461623497677073,0.3823118488455561,0.4849564842710256,0.2880733782925388,0.9248218226165346,0.00024794531211211465,0.19710437953472137
205,0.15218372465098165,0.3901073245287528,0.4946597357937922,0.2956724655413964,0.9207730700481409,0.14413612445238544,0.379652636567146,0.4815833158971909,0.2853461329073408,0.9255967400363483,0.00024615976967829096,0.13599510490894318
206,0.15185852232120156,0.3896902902577912,0.4941318053015411,0.29531721041964626,0.9209499389593415,0.1440883329942583,0.37958969031608103,0.48150346958139745,0.2853996414201093,0.9257732398445137,0.00024435087136272373,0.14928507804870605
207,0.15156775706271916,0.38931703926583944,0.493656694297676,0.2950407930761002,0.9211075232041926,0.14229604453951028,0.37722147942490003,0.4784994318272251,0.2832595031413333,0.9264641917336455,0.00024251906348400518,0.16714632511138916
208,0.1515162245433811,0.3892508504080384,0.49357353107375906,0.29500540172793593,0.9211355407027436,0.14364421395613514,0.3790042400239543,0.48076083522088114,0.2847694472013624,0.9257520659860476,0.00024066479801331938,0.141245499253273
209,0.1513161898826145,0.388993817280705,0.4932486529829994,0.29479147694689317,0.9212440765427163,0.145110617215787,0.3809338751224246,0.48320854657512213,0.28666618252850423,0.9253523853476373,0.00023878853246292537,0.14811035990715027
210,0.15089172319974153,0.38844783845420167,0.49255515330507754,0.2943922089596921,0.9214743249324097,0.14330730100892292,0.3785595078834012,0.4801966995918751,0.2845489873371493,0.9265044970011937,0.00023689072977327243,0.18712668120861053
211,0.15059962048074554,0.38807166925807085,0.49208164673579485,0.29410526917742824,0.921632722329938,0.14144798143528317,0.3760957078128959,0.47707140848790613,0.2826297233690318,0.9270484315648125,0.00023497185819877685,0.16520127654075623
212,0.15044469759346432,0.38787201187178266,0.4918269101103076,0.2939319628193994,0.9217166883034,0.14426950521147267,0.3798282575210442,0.48180608827692223,0.28567506776047924,0.9261932516775447,0.000233032391192287,0.17497853934764862
213,0.15005788076979817,0.3873730511661829,0.4911936409382089,0.2935827941429324,0.9219263923101843,0.14107670110176884,0.37560178527500215,0.4764448756242178,0.28194646933431167,0.9271332020160687,0.00023107280728826572,0.15705610811710358
214,0.1499545635877892,0.38723967202210724,0.49102547396596097,0.29344957569597313,0.9219825888618721,0.14266576648210277,0.3777112210169335,0.4791206612277551,0.2837634996222451,0.9265945222347308,0.00022909358998471962,0.17241239547729492
215,0.14974327921025712,0.38696676757863474,0.4906785035025058,0.29321340973631255,0.9220970210740951,0.1424062377256384,0.3773675101616969,0.47868466948838145,0.2834861803906766,0.9266041950865771,0.00022709522762390258,0.15999723970890045
216,0.14953067391843025,0.3866919625728343,0.49032920024413307,0.29299253366878003,0.9222122202032855,0.1417844068743739,0.37654270259078704,0.47763841423629755,0.28290016740221685,0.9272151452820132,0.00022507821327182495,0.22700925171375275
217,0.14930264563783907,0.3863970052133415,0.489954736169309,0.29276394736935146,0.9223356645903547,0.14219556175786824,0.3770882678602826,0.47833045508157573,0.28315636483884166,0.9269139278251491,0.00022304304459659703,0.18850933015346527
218,0.14887238149465432,0.3858398391750835,0.4892487681055604,0.2923465685605697,0.9225690263404245,0.14232963165464954,0.37726599588970317,0.47855590025300965,0.28363040379508914,0.9268849432466548,0.00022099022374563637,0.17944522202014923
219,0.14877617047365577,0.3857151416183396,0.4890922072168825,0.2922320868987327,0.9226209582981256,0.13965466099511714,0.37370397508605274,0.47403753366025364,0.2805261524161198,0.9279828468236861,0.0002189202572217711,0.1555691510438919
220,0.14858470851404829,0.38546687083853043,0.4887763482735335,0.2920412921630066,0.9227245405417531,0.14048553834084548,0.3748140049956051,0.47544558890101507,0.2817274557298496,0.927698636929389,0.00021683365575826728,0.1477593183517456
221,0.14839383504510079,0.38521920388929315,0.4884605479490043,0.2918023466298761,0.9228282260577567,0.14113035547972114,0.3756732030365237,0.4765354679159466,0.2821240233204636,0.927477522145412,0.00021473093419281357,0.17531470954418182
222,0.1481236985505622,0.384868417190294,0.4880182220691947,0.2915694062073209,0.9229744725631294,0.14099952267128904,0.3754990315184435,0.47631453412243907,0.282179962919628,0.9279773621335267,0.00021261261134049257,0.15684986114501953
223,0.1478987477232005,0.384576062337739,0.4876465742572521,0.29133204337262064,0.923096239030373,0.14283264847228597,0.3779320685947224,0.47940080285875003,0.2842047198587668,0.9269262217519163,0.00021047920986577094,0.19837066531181335
224,0.14767576234752314,0.3842860423532491,0.48727930064768926,0.29108586559246685,0.9232169773910461,0.13986075438654524,0.37397961760842696,0.4743871818047457,0.2806605838348108,0.928265160266294,0.00020833125615353978,0.18775232136249542
225,0.14735572176850348,0.38386940717971196,0.48675155196230524,0.29080877098253666,0.9233902339313723,0.13925699309049758,0.3731715330655563,0.47336213944707967,0.28014031327431266,0.9285531870223991,0.0002061692801792371,0.1610381007194519
226,0.14713040098490549,0.3835758086544373,0.48638093290767603,0.2905802420688379,0.9235121275041991,0.13980057996396358,0.37389915747961183,0.4742851194142862,0.28073063216857413,0.928359469293365,0.00020399381537808417,0.17262688279151917
227,0.147005028735765,0.3834123481785178,0.48617133324462714,0.2904492658736311,0.9235800302651936,0.14027224316792333,0.3745293622240095,0.4750845240838953,0.281277234707901,0.9282843197901326,0.0002018053985134685,0.18686822056770325
228,0.14672769605157004,0.3830505137074875,0.48571191642211087,0.29014653047793026,0.9237300657710144,0.13970891182828393,0.3737765533420789,0.4741295980207573,0.280688724541918,0.928475409205657,0.0001996045695445055,0.1497928649187088
229,0.1465746458519408,0.3828506834941539,0.48546047435258316,0.28997575310901746,0.9238128435698627,0.13807436654421854,0.37158359294271665,0.47134786272107554,0.2786634911959018,0.9290984121701898,0.00019739187149281153,0.15127186477184296
230,0.14623826877985135,0.3824111253348304,0.4849012138768846,0.2896652480680615,0.9239949433911637,0.13869443737498863,0.372417020791194,0.47240505265780286,0.2796907767430257,0.9286958599158653,0.00019516785030852148,0.15743499994277954
231,0.14618587623970805,0.3823426163007572,0.48481426013677437,0.289588505289827,0.9240232858605502,0.13910046055781197,0.3729617414129926,0.4730960220809454,0.2801082145003846,0.9286524010224511,0.0001929330547355839,0.16384673118591309
232,0.14597989295505284,0.3820731513140551,0.4844725245581972,0.28936887372749,0.9241344624637936,0.13785943346448676,0.37129426801997195,0.4709808586698803,0.2785765348929099,0.9292407810914882,0.0001906880361763664,0.15685945749282837
233,0.1457399855797037,0.38175906744922733,0.4840729447127077,0.2891504682304005,0.9242644121734286,0.13740173269966152,0.37067739707144476,0.4701983677077246,0.27791931284526006,0.929393061898977,0.00018843334855560558,0.16287861764431
234,0.14553910174403478,0.3814958738230792,0.48374047534303205,0.28892488144481593,0.9243730599686178,0.13789592463065303,0.3713434052607546,0.4710431884763163,0.2784938165113569,0.9293921745577328,0.00018616954818373416,0.15610598027706146
235,0.14534017604336966,0.3812350666496586,0.4834091105442923,0.2886873498195555,0.9244805207038923,0.13795233685022398,0.371419354436766,0.47113952879507176,0.27842046362121836,0.9292081362411452,0.0001838971936196201,0.1406697928905487
236,0.14509859184742893,0.3809180907326783,0.4830066405469072,0.28846369582361064,0.9246111456115487,0.13743793144701105,0.37072622168793384,0.470260300955229,0.2780063082177466,0.9295812712294499,0.00018161684553274994,0.1484750658273697
237,0.1448771431181336,0.38062730211866513,0.4826385438473396,0.2882124851619172,0.9247308901846486,0.13567125485318166,0.36833579089355634,0.4672280776081498,0.276040076865248,0.9302540692076929,0.00017932906656489264,0.14175809919834137
238,0.14474464380044838,0.38045320842443736,0.48241754574968637,0.2880971585143362,0.924802428261138,0.13696044508117003,0.37008167352784443,0.4694427018915218,0.2775244675825443,0.9297889715352141,0.0001770344211912757,0.15786002576351166
239,0.14456367781517288,0.3802153045514776,0.48211654698412754,0.287878514675182,0.9249003206777122,0.13676398739748494,0.36981615351074776,0.46910589398357017,0.2775313500096449,0.9302194687655229,0.00017473347558130952,0.13026763498783112
240,0.1443419937469993,0.37992366831641233,0.481748936706086,0.28761227560900293,0.9250200592820841,0.137334994257755,0.3705873638668148,0.47008416202323733,0.27804987036005036,0.9297851746368987,0.00017242679745889367,0.15382401645183563
241,0.14409555858228265,0.3795992078262054,0.48133575645269294,0.28741304019755365,0.9251532879141279,0.13560522336259342,0.36824614507499387,0.4671143633167123,0.27597982671324944,0.93048027735637,0.0001701149559623392,0.18341077864170074
242,0.14387603544071795,0.37930994640362115,0.4809682322395462,0.28719598487191694,0.9252718478210952,0.13670895853061535,0.3697417457234378,0.469011508891805,0.2771700456499128,0.9301434487620347,0.0001677985215039426,0.1477755606174469
243,0.14368942071024965,0.3790638741825046,0.4806576855075713,0.28702114030852705,0.925372620198503,0.1364516150841664,0.3693935774809389,0.4685698630277624,0.2769464428427847,0.9301498244693716,0.00016547806562924492,0.15550966560840607
244,0.14359329862756814,0.3789370642040287,0.4804939691033186,0.28685271902552617,0.9254246378027441,0.1353240473522991,0.36786416970438846,0.4666298336497237,0.2755722348127656,0.9308428586151565,0.00016315416087601145,0.15324315428733826
245,0.1434302129358321,0.3787218147081471,0.48022138070512693,0.28671240948131055,0.9255127075921225,0.1370397903195918,0.37018885763835707,0.4695786632266488,0.277450443454392,0.9299744606599905,0.00016082738063296682,0.16291023790836334
246,0.14315928289229204,0.37836395559341013,0.47976965924812975,0.2864689836147049,0.9256589686757668,0.13570287085207677,0.3683787057527576,0.4672825144227662,0.275961445462637,0.9303610727868257,0.00015849829899831962,0.15434639155864716
247,0.14300460629499923,0.378159498485757,0.47950868414986586,0.28625019057265294,0.9257425330885445,0.13601850985706207,0.36880687338641355,0.46782563823889545,0.27641975920545864,0.9305079505157837,0.00015616749063811236,0.1441194862127304
248,0.14271121673926768,0.37777138157788986,0.4790181745783073,0.2859721303904317,0.9259008968266852,0.1354686163582326,0.3680606150598466,0.46687902145078725,0.27576788468731805,0.9305875663095267,0.00015383553064443132,0.14861448109149933
249,0.14268266089231885,0.3777335845438142,0.4789702292698415,0.28595374618323377,0.9259163263988153,0.1353169268938721,0.3678544914689395,0.4666175569623769,0.2756656484254494,0.9308047780752335,0.000151502994393511,0.12642528116703033
250,0.14250586678265606,0.3774994924270178,0.4786729992144003,0.2858079896046659,0.9260118158880606,0.13448684548152695,0.3667244817046265,0.46518415759443177,0.27492309756882244,0.9311499968647924,0.00014917045740376895,0.14769555628299713
251,0.14223005642710357,0.3771340032761612,0.47820896533023854,0.28550497998169055,0.9261606247481929,0.13488513410919692,0.36726711547482294,0.4658724798795919,0.27517678750118524,0.9308683145603192,0.00014683849519380484,0.1429605782032013
